4	48251645820	189.45
4	49207995067	88.57
4	33391685671	28.41
4	48581522066	203.96
4	33600044451	31.51
4	444224922268	93.08
4	393578577981	149.31
4	444248935162	126.84
4	48183084775	193.56
4	446715177324	104.96
4	48496037319	210.53
4	48209388890	175.07
4	49472499351	86.65
4	394688503710	125.82
4	33138592651	28.02
4	48584163569	181.51
5	391284387657	153.17
5	48412828119	219.14
5	48334637696	186.00
5	49172394708	81.01
5	446116593933	121.71
5	48688467197	121.37
5	443634597354	139.65
5	49369899780	101.73
5	48240192191	265.93
5	48497625028	222.22
5	33590834214	30.90
5	49385869669	83.32
5	443141402930	113.18
5	442972884710	90.33
5	48321586902	186.09
5	48509539235	201.36
5	49568993829	79.53
5	48375401285	187.05
5	445028194842	117.07
5	391677936723	102.23
5	48574423277	211.65
5	394032553609	141.84
5	49135276266	81.57
5	48184874062	196.30
5	49225271832	80.55
5	48157950125	221.32
5	48287808404	252.51
5	444556165991	122.33
5	444372197134	95.32
5	33689678530	31.87
5	33585090606	29.95
5	49397800460	88.70
5	48471615891	178.59
5	48693687642	157.62
5	443070270689	101.68
5	49495471369	83.51
5	441967116632	109.35
5	391686467482	146.31
5	49540129780	86.19
5	442654325143	120.78
5	49611853892	77.24
5	49385401973	95.16
5	48306744440	201.52
5	49318769872	90.01
5	48572191423	179.25
5	49476556545	85.81
5	445143320079	96.71
5	49285812133	87.80
5	395203670461	152.16
5	393503774013	165.15
5	48664380852	201.34
5	445210270281	111.66
5	48332317593	179.44
5	49233720708	79.36
5	49566909701	86.17
5	33335796133	30.24
5	33148057519	30.16
5	48303840568	217.39
5	446334010346	105.14
5	48619138957	244.70
5	445705083951	111.49
5	49450335291	88.88
5	444060681861	99.42
5	49344729228	89.56
5	48613950113	254.05
5	443500899602	82.02
5	441616728448	141.95
5	49327388654	85.64
5	393272687131	141.71
5	49118490196	81.09
5	48554507036	185.26
5	393251705162	103.49
5	444444098996	96.59
5	49520023113	84.68
5	48620307663	198.74
5	441614754868	105.57
5	48317375154	177.23
5	444321274982	119.40
5	443560130295	87.30
5	48491296636	275.30
5	444711384950	117.83
5	442601389017	125.93
5	394641071660	117.48
5	48550141439	219.66
5	392614557739	103.50
5	48251872260	240.05
5	48480652115	174.69
5	444739824205	90.83
5	446065884990	97.02
5	391860589385	129.16
5	48374505417	177.40
5	442890531012	105.80
5	48170750668	190.36
5	441693510764	128.56
5	48120398562	243.44
5	48628950069	228.42
5	48207468919	221.70
5	441249245135	148.77
5	48464756785	186.04
5	49699518331	83.60
5	395317856368	113.42
5	48282720864	168.37
5	446329772075	125.49
5	48132699082	185.50
5	442327867311	86.87
5	443091717497	105.43
5	49676832542	88.89
5	49307458203	92.09
5	33190468092	31.16
5	48672911955	202.36
5	49674612308	81.58
5	49400811100	88.42
5	48345014099	228.36
5	48238565073	192.13
5	441196682169	121.08
5	445979099890	88.19
5	49527880169	78.65
5	48508271275	144.64
5	48591684213	161.06
5	442297800135	119.24
5	48418849619	199.73
5	48455852476	283.18
5	48422947153	273.45
5	442629291628	100.71
5	49475768191	82.18
5	446086776831	137.03
5	48252780473	237.04
5	48334792394	210.59
5	49656352581	80.79
5	48343428911	229.04
5	49478429814	82.58
5	49359390242	87.98
5	33297270693	29.05
5	394720525118	139.67
5	49593238979	83.94
5	445681178431	127.28
5	48541082637	210.00
5	392965991117	153.20
5	49344774101	88.33
5	48664589251	222.35
5	442023259811	86.45
5	48384641633	169.56
5	441332860805	104.16
5	48271353024	174.35
5	33310315470	30.81
5	48146951067	159.55
5	48415955644	197.32
5	48166887627	192.47
5	443137329729	139.65
5	48334331758	228.05
5	48449408532	207.82
5	49209752580	87.26
5	48397445944	207.82
5	48207979254	227.13
5	48217257557	234.29
5	443672239879	101.89
5	48697097798	177.71
5	442297544778	113.62
5	48267753991	149.69
5	48572965271	239.21
5	443832662189	123.74
5	48623483401	197.90
5	33182942103	29.09
5	48296544802	196.14
5	443551958357	107.83
5	48476041406	176.09
5	49412188715	78.85
5	444071596810	87.93
5	49333433851	79.35
5	442413038379	107.94
5	443265119133	121.94
5	48400789294	255.16
5	49215989707	80.68
5	48205891033	200.45
5	48669086660	292.74
5	48276005075	176.03
5	48659172366	278.65
5	396551953618	89.68
5	446065587458	129.89
5	444946692665	110.17
5	48493234788	190.32
5	48519317382	159.84
5	48305645082	236.30
5	48699238241	199.98
5	49419666242	93.01
5	48341459654	203.03
5	446927431370	98.81
5	48512796183	185.92
5	444529682243	129.71
5	443592780676	122.45
6	391153400346	149.08
6	48487662393	286.88
6	48169337329	212.88
6	48247759389	186.83
6	49119952153	79.78
6	48571173206	198.02
6	49173076210	83.47
6	48464595244	238.19
6	48362709200	213.63
6	33660730670	32.17
6	33504117355	29.34
6	49436632277	89.01
6	48521805540	175.74
6	48370776869	192.12
6	48400761777	198.84
6	395422620538	113.10
6	391278120485	126.56
6	49114817089	95.29
6	48242868666	183.28
6	48170328719	182.13
6	48644637648	200.74
6	444381777529	121.23
6	33296152589	31.72
6	33286091147	30.22
6	445114790981	104.94
6	48439550849	173.83
6	48112681641	195.46
6	393278220170	132.17
6	444993274057	90.39
6	446002840539	108.37
6	395257010332	134.12
6	33260330097	29.01
6	49606965933	81.54
6	446491979259	110.90
6	49659377835	88.77
6	444988625943	105.01
6	441802921739	83.71
6	49534675485	87.74
6	48232881091	162.70
6	48520101344	187.12
6	48336005367	281.62
6	441164617844	116.63
6	49623377118	85.40
6	48212007335	216.00
6	441202326958	111.02
6	48218264720	228.30
6	444817527687	119.45
6	443153174752	126.16
6	48272503155	224.68
6	446550258131	113.40
6	48395581785	188.67
6	48280543027	258.48
6	444371972295	136.27
6	48422652978	241.60
6	395784220038	121.50
6	392503421503	145.29
6	48197686708	209.21
6	33195197456	32.67
6	48404458842	192.94
6	48322830455	247.35
6	49361021365	79.32
6	49312430102	87.62
6	395630621606	121.34
6	33669521208	27.11
6	391412423665	139.68
6	443146746725	127.76
6	49242793988	78.03
6	48313844426	181.13
6	48621374475	196.41
6	446632391611	104.97
6	48370960184	198.02
6	445689021762	84.38
6	48434015115	232.07
6	49518645640	84.86
6	49679390862	78.01
6	441718716668	152.89
6	49203857966	86.36
6	394932614474	132.30
6	392009556728	102.06
6	49549059333	85.10
6	444800020840	113.82
6	444903901902	110.45
6	48291546230	225.38
6	445498676293	70.34
6	49587758639	90.34
6	48165422164	186.19
6	442973252554	126.61
6	33112337079	29.68
6	48542824837	236.51
6	443908108191	137.34
6	48658225668	209.36
6	48647129843	177.52
6	48196153748	218.40
6	443368627892	98.15
6	48561095033	207.31
6	48470427517	154.98
6	445012549503	106.31
6	394278324054	139.61
6	48475475885	243.66
6	48522636755	205.00
6	49288611882	90.59
6	48204553071	180.72
6	49252509607	81.62
6	49270267023	88.57
6	49371609657	86.83
6	49482120327	84.61
6	441782083316	112.88
6	48295621774	162.60
6	48381098936	197.27
6	48298322179	180.35
6	48609606396	161.54
6	393052318247	143.78
6	48422615257	207.45
6	391829937029	94.91
6	445814351904	135.73
6	392402298956	123.05
6	48381684724	181.07
6	48540369999	195.62
6	48158661286	197.31
6	443245659974	114.36
6	49626228351	86.60
6	49198801818	85.47
6	49496782380	92.23
6	49114153926	81.82
6	48599583551	205.29
6	48523602905	225.39
6	48311291850	211.00
6	48451024976	171.20
6	48303910032	178.55
6	48179204583	181.69
6	48689370684	183.84
6	49278827433	76.44
6	391466623002	117.41
6	48281893063	186.39
6	48488074246	192.95
6	441855785943	107.42
6	48457037809	261.46
6	48589727408	162.78
6	48615392174	217.95
6	393065689480	123.16
6	446671947828	113.02
6	445492896101	118.48
6	443747125497	88.83
6	48193397388	252.08
6	48345643567	198.14
6	443071295888	116.38
6	441341355449	104.87
6	441290777410	111.87
6	49420367091	85.45
6	444834580454	91.25
6	33278948653	28.66
6	48426299271	219.17
6	49500221760	88.06
6	49408365775	88.76
6	48668874661	235.15
6	49175986447	89.15
6	48474573749	252.49
6	442572184276	102.05
6	48596514439	208.94
6	445129056408	101.17
6	445307531893	99.78
6	444638532547	111.65
6	48136966346	179.32
7	443949052456	120.14
7	48525316576	245.93
7	444507755899	126.10
7	48346389173	204.66
7	48552432079	207.94
7	446619515133	115.13
7	48239175974	161.03
7	49621763937	84.12
7	443815288533	134.09
7	394170843302	116.77
7	393107447475	113.65
7	48687730153	204.03
7	48413117764	236.42
7	48670809866	225.73
7	441441040028	127.68
7	49158864896	83.85
7	48482468771	192.23
7	392165655473	125.04
7	48502486612	204.07
7	48602357664	181.11
7	441225158486	116.88
7	49118064065	87.62
7	33184559740	32.63
7	444472571108	110.34
7	444342699844	98.56
7	48463489556	204.79
7	444174046704	124.57
7	441318517132	103.17
7	33451615617	31.73
7	48233699835	176.05
7	443383043033	96.89
7	49660456893	89.11
7	48556560168	212.99
7	441812582894	96.48
7	48686298279	238.84
7	33588790766	31.14
7	442294455339	141.87
7	442712156664	109.84
7	48291817578	170.51
7	444585917584	108.26
7	442849349632	108.44
7	48346271998	246.97
7	446134463785	82.13
7	48556944569	240.00
7	49443448659	76.14
7	49514663416	74.71
7	49354029575	85.96
7	33639634361	29.74
7	446383205811	82.45
7	443342024616	103.77
7	445389002989	138.19
7	48421120958	196.29
7	396952591140	136.55
7	48662710861	186.61
7	444326839218	105.94
7	48620915814	188.93
7	48560109945	251.73
7	396532689778	113.71
7	48578874964	237.54
7	442443767491	96.48
7	443420195603	127.49
7	445672177273	103.26
7	443911209148	114.01
7	445479676591	126.02
7	48496757729	170.76
7	48636093933	218.27
7	48286198491	248.04
7	48660459245	204.04
7	445633298488	102.18
7	48235731418	234.31
7	48329512713	233.18
7	391317767015	95.80
7	48285264284	199.28
8	444007571228	103.48
8	49631291937	87.07
8	446192840819	138.19
8	48561114532	199.48
8	393951489514	98.65
8	393705263927	136.92
8	48232345681	217.30
8	48176690381	212.56
8	48663638198	163.70
8	48390163632	240.22
8	443137465602	125.04
8	395946043127	130.15
8	446849236233	98.57
8	442707507489	125.85
8	48355295429	220.33
8	48659402540	221.05
8	49157073672	83.15
8	48597689328	219.77
8	441236279006	107.67
8	49288472607	88.52
8	442149157379	104.41
8	48192723038	228.56
8	48437076300	217.78
8	48468136037	172.94
8	48587285668	209.00
8	48621213770	226.25
8	49624318351	83.90
8	444536605618	102.87
8	48376616214	219.48
8	48600018280	240.51
8	441251587248	127.59
8	48376799598	183.10
8	442705834596	122.85
8	395200835264	141.49
8	48578179018	203.75
8	444907721488	127.85
8	393084134674	114.18
8	443976643737	101.53
8	48151447341	228.96
8	48492192753	212.78
8	49125573824	89.09
8	48336863623	189.22
8	446109251326	72.41
8	48240632097	183.34
8	48131956773	197.39
8	48179898601	251.75
8	445221033927	103.33
8	444931844421	108.19
8	48213317562	169.05
8	48352858150	202.98
8	445317269157	110.75
8	49689404155	77.73
8	33480379472	27.48
8	48401885533	233.64
8	445619884288	96.41
8	441931419887	118.28
8	441870032377	122.74
8	48212821603	214.66
8	49643970614	87.46
8	49643691446	91.29
8	48427194002	198.24
8	33129144096	30.40
8	48617189907	209.91
8	33446710967	29.06
8	48578583290	207.28
8	49585296746	92.76
8	48466345501	183.58
8	48111173055	238.97
8	48673095606	164.23
8	49424429866	85.74
8	444418685892	109.61
8	392899141607	133.38
8	396421752993	166.18
8	48183089622	194.70
8	48468716701	212.37
8	48416759371	233.35
8	48462036795	181.48
8	394162184616	91.86
9	446500381052	85.02
9	48138960370	177.56
9	395334584941	124.85
9	48495167975	204.96
9	48236826545	211.17
9	48116177523	228.07
9	48183258548	204.67
9	445469963762	93.46
9	48432853050	194.01
9	48592484847	201.71
9	48135200792	208.00
9	48671916972	179.33
9	442812092545	101.21
9	442373910374	121.18
9	446805032192	104.20
9	48473553542	175.65
9	394021737438	126.14
9	443771220061	120.50
9	48379425662	234.23
9	443791480727	95.57
9	48173837022	253.77
9	446908294309	92.68
9	49324378913	81.21
9	49524497738	93.57
9	445037161045	103.23
9	393374222269	103.59
9	49337791535	84.98
9	49323462327	82.39
9	48147512828	212.81
9	33532052854	31.87
9	33601657747	31.28
9	48511873478	199.48
9	441712623363	85.31
9	48466089051	172.32
9	49635441080	87.56
9	443519996535	106.59
9	48143158172	170.84
9	48685135221	225.17
9	48216036807	197.68
9	49174710292	87.86
9	442999324664	106.13
9	49559516167	96.18
9	48473912622	223.94
9	33208839430	28.55
9	441947935807	151.30
9	394308091524	135.38
9	48554858443	163.15
9	49315445649	88.01
9	48388183678	187.55
9	445903882029	123.11
9	48262024037	185.15
9	48356581165	199.83
9	48688917361	193.05
9	48398921124	205.30
9	446276955458	117.09
9	444795848347	131.87
9	396790882280	113.34
9	48111220685	218.10
9	441146432062	104.64
9	48479628220	249.30
9	48687038962	223.13
9	48271927986	195.00
10	445930879615	121.25
10	33271284040	30.53
10	48268994998	207.42
10	48674319547	124.23
10	48529776588	204.94
10	33645587149	30.82
10	48694755805	226.00
10	442294845558	64.21
10	33333806062	31.94
10	48325058429	201.82
10	48546158300	245.07
10	48234385160	192.41
10	49425925573	90.19
10	48363209592	209.01
10	48394437310	209.20
10	48623461675	193.57
10	445848712329	119.72
10	445366605435	117.45
10	48407367695	211.51
10	48428094515	181.27
10	33138810332	28.51
10	48461514615	231.87
10	33348955693	30.10
10	441508905409	91.75
10	49227412710	91.28
10	49550693879	82.84
10	445648315013	126.20
10	441222732415	98.70
10	33232551241	29.35
10	48369014271	233.02
10	49190639922	88.43
10	441762597529	122.32
10	441521153869	113.18
10	48682658201	231.69
10	48204826609	278.62
10	444864143119	109.86
10	49309840746	83.02
10	48254375748	180.63
10	442129407680	100.09
10	443372847546	98.99
10	48576822046	202.16
10	48375256520	161.19
10	48333765525	213.46
10	33694747499	32.45
10	446066533325	123.54
10	391352259933	109.43
10	443874805618	73.91
10	49536429260	80.93
10	48660858971	200.00
10	446594551179	120.59
10	443070871812	105.10
10	445987480133	94.65
10	48524722674	205.92
10	48400134437	255.45
10	49275066067	87.54
10	33445722980	26.98
10	48532920641	220.43
10	48447179701	219.69
10	49502277673	85.96
10	48391542759	212.65
10	444923906832	115.47
10	391953326409	132.79
10	48319812243	193.98
10	49139066211	83.47
10	48544118867	165.78
10	442237106886	114.88
10	49498955901	81.22
10	393041915095	115.63
10	49366298544	91.24
10	48187307727	257.27
10	48191767872	171.94
10	443305646065	118.53
11	393271835494	110.19
11	48481547497	161.57
11	33436300091	28.63
11	33613361223	27.91
11	394030955319	131.59
11	48159700799	220.05
11	48183422311	262.67
11	49697765860	85.23
11	443548548571	124.76
11	33500365393	31.29
11	441347875715	106.57
11	49641011112	88.48
11	446201172866	129.92
11	49658902477	83.74
11	33115505373	32.15
11	33316504970	27.94
11	48459380496	218.42
11	446885030614	104.30
11	33374401946	30.99
11	444252644190	109.79
11	441840630023	105.21
11	33596529764	30.74
11	49206274768	90.40
11	48264110885	195.65
11	49513839633	93.62
11	48119280800	192.94
11	48302466686	216.42
11	49413000398	84.68
11	48354584822	194.84
11	443569552151	118.84
11	48661128892	215.61
11	441819831127	130.08
11	48382051037	148.09
11	48541617081	258.59
11	33560871526	30.98
11	442927258988	134.16
11	48573240290	233.96
11	443562833584	118.53
11	446700311324	102.75
11	33259584501	31.10
11	48553351621	220.65
11	48409801203	146.62
11	446320923538	92.20
11	444857950327	126.16
11	48156444189	194.44
11	48652129317	228.03
11	49282091532	91.33
11	48694175016	203.82
11	48208014120	211.02
11	48454260915	225.72
11	48242415158	186.55
11	49678512690	83.91
11	33383854779	29.36
11	442991326640	109.86
11	48570616052	235.01
11	48114330930	165.46
11	446224907562	116.75
11	48406360858	222.87
11	48281681137	178.51
11	442075769603	107.72
11	48570708067	222.94
11	392406593598	117.61
11	33377879629	30.11
11	48280176962	173.55
11	391231972342	106.32
11	48273364414	204.70
12	396053203191	122.76
12	48180390087	191.85
12	49653225335	87.29
12	442911657709	92.03
12	446712264754	78.50
12	445434315240	109.18
12	442473950033	99.53
12	48130700101	255.28
12	49631796857	76.70
12	33146907385	33.28
12	49505933415	89.95
12	49294456742	86.82
12	446444597077	95.41
12	48255513622	218.93
12	48430467769	207.16
12	48354108145	145.66
12	442706459817	97.75
12	441785933280	99.78
12	48342800863	208.50
12	48282188327	216.91
12	444313940574	119.68
12	48246336484	201.66
12	48138128677	184.19
12	48482192359	206.19
12	49607921171	85.89
12	49299737890	84.92
12	48134682330	174.28
12	443665232222	89.94
12	49620971890	85.92
12	391486359695	159.82
12	394372855315	94.13
12	441272451716	128.85
12	49343377072	88.74
12	48630785740	176.44
12	49165389261	84.86
12	48258187262	184.41
12	392039153828	132.10
12	442992959883	92.57
12	49292664911	86.99
12	442554607672	116.91
12	48391083586	157.71
12	444794793573	107.86
12	48493056598	205.25
12	49305533551	88.71
12	48131265590	193.89
12	442974507001	114.00
12	48679633757	250.91
12	443715781549	126.96
12	49241859393	83.41
12	49113491688	80.14
12	48171544598	187.17
12	48449599340	233.32
12	48585065705	232.71
12	395198436604	125.05
12	48401772119	222.01
12	49637759836	87.50
12	396643894756	164.10
12	49522411556	80.51
12	48320153823	208.98
12	49540416760	75.86
12	48586088765	185.96
12	48530614212	226.16
12	441832886038	133.86
12	33558486095	33.34
12	48192291710	166.03
12	49488791000	79.74
12	49347407783	87.28
12	391372551216	112.76
12	49691360685	80.41
12	48541936772	233.61
12	49434667946	93.63
12	441418464605	154.62
12	441785671370	123.51
12	48641972533	206.08
12	444371945895	98.03
12	48204317029	143.64
12	393618177533	132.22
12	393017560713	140.13
12	49582111681	85.95
12	49642195206	93.63
12	33612394019	30.56
12	48554438611	236.51
12	442394243904	124.98
12	444614636011	88.88
12	33210946423	30.89
12	48179085594	167.62
12	49161269502	85.73
12	49554312243	88.16
12	48640189483	191.88
12	48296770974	243.53
12	48645771416	218.73
12	48246220718	167.06
12	445864276713	120.00
12	49643568036	89.42
12	49597700723	89.91
12	48365117692	206.92
12	445648768326	126.51
12	396746117344	120.10
12	49588540773	81.22
12	33687135880	29.34
12	48465686793	194.15
12	48470794425	172.31
12	48207653319	241.19
12	48384923916	253.39
12	445490193954	107.09
12	48614210024	196.03
12	48397071687	202.11
12	48599766990	204.83
12	48401239201	212.90
12	394126352960	100.27
12	48651195599	199.68
12	445602642404	90.57
12	48179151275	207.62
12	49636660550	82.68
12	445285614961	122.18
12	48403065316	269.21
12	49142558863	86.76
12	48317291867	205.61
12	442279038155	100.12
12	49539680219	77.07
12	49237896068	86.81
12	393772955048	99.96
12	395819292820	116.19
12	443619395901	106.94
12	48456458643	244.53
12	49122504185	87.07
12	445937177910	113.33
12	48187372209	183.31
12	443063942072	84.48
12	48502727191	214.48
12	48274342419	207.12
12	48301699960	233.08
12	49364587452	90.01
12	48425648463	171.98
12	446509920558	116.81
13	48284993770	227.93
13	48613457440	218.38
13	48451734077	230.08
13	443464508056	100.13
13	48682976087	232.21
13	442972339581	109.20
13	441145797236	101.56
13	49111228147	79.73
13	445443699169	118.99
13	48613443880	200.30
13	48474580980	185.57
13	33257507793	27.43
13	445131353186	90.31
13	33513501313	28.01
13	48271494553	179.77
13	441148608114	105.08
13	48202751837	184.00
13	33322363851	28.87
13	49221768809	95.61
13	48299828388	185.23
13	33590830628	33.28
13	48266724200	220.20
13	48139206751	214.11
13	33512644758	30.66
13	49564468679	90.88
13	396168130186	149.38
13	33344983901	26.82
13	48446163381	195.85
13	442513124460	118.84
13	48176192293	270.78
13	395948883690	127.10
13	48257082932	158.76
13	33203121277	31.60
13	33397488025	32.26
13	49323915488	80.71
13	49523993473	81.96
13	49146169192	76.54
13	442721377644	100.87
13	393167948256	107.51
13	48449992038	197.61
13	48192011021	205.13
13	48125975020	185.93
13	443279382939	96.43
13	33374315404	31.42
13	48605441092	189.65
13	396701782225	138.69
13	444478337552	117.82
13	395566532365	141.98
13	49280093688	80.27
13	443755504602	99.13
13	48199389473	267.30
13	48502970858	215.52
13	48323238463	190.08
13	445876421753	103.01
13	444897600500	92.94
13	441275207162	104.23
13	441382275589	103.66
14	49309642332	92.57
14	442326872955	124.77
14	395306589620	103.04
14	48202944547	196.77
14	49342390389	82.14
14	49244114352	96.94
14	48304791227	186.41
14	396324491658	161.62
14	444076275404	70.03
14	48470641307	218.00
14	442031579572	121.13
14	441562449647	100.07
14	48605144116	197.28
14	33682656927	29.40
14	444421839815	90.61
14	48454557171	187.30
14	393810592710	135.29
14	33630591293	28.85
14	33652404199	28.40
14	49326327129	80.52
14	444624378503	108.78
14	48202968732	209.07
14	48332539777	227.07
14	49564910619	87.80
14	441708975833	107.30
14	49389941099	89.20
14	446526669589	93.83
14	441345844879	101.82
14	48527829783	210.87
14	49549538421	75.27
14	393426832205	137.97
14	394622475990	93.12
14	48690238020	195.00
14	48341905518	219.76
14	441649620697	89.53
14	391717978620	131.53
14	48615226948	202.44
14	48143346063	196.89
14	48122114481	190.36
14	48664475530	168.19
14	49528421054	72.70
14	395320135090	95.60
14	48390935969	286.91
14	48172497515	185.78
14	49521777045	74.45
14	48309165029	218.13
14	441653521265	119.29
14	33601962371	32.26
14	48285290176	177.98
14	33446850967	31.53
14	33154074666	29.24
14	443938924342	135.86
14	441656698861	121.43
14	48696119890	219.83
14	396767205000	135.60
14	48144904871	169.60
14	443552747609	108.10
14	49135385347	93.92
14	396725794006	119.56
14	48513315683	176.02
14	48197115327	213.22
14	395148788870	125.04
14	48561690927	164.42
14	48361847791	213.92
14	49559124855	87.61
14	48546067580	219.37
14	48419594383	241.35
14	445003312579	121.57
14	48280194036	256.53
14	49225651032	78.29
14	49421395947	87.66
14	49606303127	85.38
14	48415018188	180.83
14	443987755210	131.22
14	33433910819	30.59
14	445921117001	136.35
14	393488917305	129.31
14	48197759504	181.68
14	48561005539	175.43
14	48296551089	215.18
14	48142380056	230.06
14	48666583243	133.39
14	48177239368	198.85
14	49693981063	88.92
14	445187952703	141.06
14	49593086434	79.64
14	48645122762	226.94
14	444508748999	129.13
14	48116812129	231.09
14	49218285978	81.29
14	444147414706	113.91
14	48625050380	244.72
14	48335568684	193.29
14	443783111647	111.26
14	441542200690	106.99
14	48328285024	198.77
14	445742490882	100.37
14	49226696475	84.61
14	48661007538	211.52
14	48559470050	162.08
14	391207666932	117.06
14	48526414647	235.80
14	48170588680	168.87
